X;Y;key;nome;nomeunita1;nomeunita2;daprof;aprof;litologia;posizione;rango;etarel;a;oid
12,09314391;44,49095016;6244004;TORRI 1D;PORTO GARIBALDI;;1757,1;2225,1;SABBIE ARGILLOSE;;FORMAZIONE;PLIOCENE SUP.;PLIOCENE MED.;4051
10,94309519;44,88233861;6535013;CAVONE 11;GALLARE;;1757,6;2371,6;MARNE;;FORMAZIONE;MESSINIANO;EOCENE SUP.;5100
12,92626059;44,82463813;512387;EMANUELA 1;;;1759;1820;SABBIE E ARENARIE;;;;;8163
9,558869853;45,27233626;6724009;CAVIAGA 54;;;1759,2;2357,2;MARNE,ARGILLE E SABBIE;;;MIOCENE;;5514
12,35900701;42,10953404;4846016;CESANO 4;MARNE A FUCOIDI;SERIE UMBRO MARCHIGIANA;1760;1850;MARNE;;FORMAZIONE;CRETACEO INF.;;2279
12,26620614;44,50039551;6246007;"PORTO CORSINI 10D""A""";PORTO GARIBALDI;;1760;1884,4;SABBIE ARGILLOSE;;FORMAZIONE;PLEISTOCENE;PLIOCENE SUP.;4078
11,04727882;43,21662915;5536007;RADICONDOLI 15;SCAGLIA ROSSA;FALDA TOSCANA;1760;1780;ARGILLITI E MICRITI;ALLOCTONO;FORMAZIONE;OLIGOCENE INF.;CRETACEO I;3544
12,62709548;44,30462267;100700;ARIANNA 4 DIR;;;1762;3930;ARGILLE E SABBIE;;;;;8199
9,384971907;45,45955999;6823024;BRAZZUTO 1;GHIAIE DI SERGNANO;;1762;1813;GHIAIE;;FORMAZIONE;MESSINIANO;;5959
15,35301057;41,43259297;4470011;REGGENTE 14;;;1763;1777;CALCARI,BRECCE,CALCARIDOLOMITIZZAT;;;MESSINIANO;;1869
17,81372662;41,70357328;1006473;SPARVIERO 1 BIS;DI LETTO;;1763;1867;ARGILLA GRIGIA, GRIGIO VERDASTRA, DA TENERA A MEDIAMENTE DURA, CALCAREA, SILTOSA PASSANTE A MARNA GRIGIO VERDASTRA, MEDIAMENTE DURA, SILTOSA CON RARI LIVELLETTI DI ARENARIA QUARZOSA A GRANA FINE FRIABILE;;FORMAZIONE;MESSINIANO;;16813
11,66201759;44,31511259;6141002;SANTERNO 2;;;1764,4;1896,2;SABBIE E ARGILLE;;;MIOCENE;;3882
11,99979905;45,35735008;6844001;S.ANGELO PIOVE DI SACCO 1;;;1764,6;1914,6;CALCARI E CALCARI DOLOMITICI;;;GIURASSICO;;6261
11,95952831;44,4098374;6243004;BAGNACAVALLO 2;;;1766,6;2292,6;SABBIE E ARGILLE;;;MIOCENE;;4013
10,26140215;44,84927905;6530001;RONCOPASCOLO 1;;;1768,6;2246,6;MARNE,SABBIE E CIOTTOLI;;;MIOCENE;;5011
17,18088126;39,11537497;3085011;LUNA 9DIR;;;1769;2040;SABBIE E ARGILLE CON CONGLOMERATI;;;MIOCENE;;1054
12,33067244;42,13370085;4846010;CESANO 14;FORMAZIONE DELLA SCAGLIA S.L.;;1770;2000;CALCARI MARNOSI E MARNE;;FORMAZIONE;CRETACEO SUP.;;2237
14,2629942;37,06477344;1862008;GELA 29;;;1770;2385;CALCARI E MARNE;;;MIOCENE;OLIGOCENE;297
11,72187539;42,84074775;696507;PC 27B;FILLADI CLORITICHE;;1770;2400;FILLADI CLORITICHE-DOLOMIE;;Formazione;PRECARBONIFERO;;7293
13,78599706;43,20038554;5558007;S.MARIA A MARE 4D;;;1770,15;1978,15;ARGILLE E MARNE SILTOSE;;;PLIOCENE INF.;;3669
11,9292456;44,82456486;6443014;TRESIGALLO 1;;;1770,3;2469,3;MARNE;;;MIOCENE;;4706
11,28950117;44,52122454;6338001;BOLOGNA 1;;;1771;2852;SABBIE E ARGILLE;;;PLIOCENE;;4219
14,30938447;37,09921828;1862009;GELA 38;;;1772;2117;MARNE, MARNE CALCAREE ED ARGILLE;;;PLIOCENE;;303
9,613598639;44,88622037;6524002;PONTE DELL'OLIO 1;;;1772,1;5321,6;MARNE E ARENARIE CON CONGLOMERATI;;;MIOCENE;;4898
10,89671597;43,71649028;5835001;CERTALDO 4;SCISTI POLICROMI;;1773;2060;;;;EOCENE;;10504
12,18287007;44,44150549;6245009;CASE GHIGI 1;;;1773,8;2492,8;SABBIE,MARNE E ARGILLE;;;PLIOCENE SUP.;PLIOCENE MED.;4070
9,087006399;38,92852749;1007968;MARCELLA 1;USSANA;;1775;1785;ARGILLA GRIGIO-VERDE E BRNA;;FORMAZIONE;OLIGOCENE-AQUITANIANO;;17535
10,97422355;43,22592924;5535023;TEGONI 1;FILLADI DI BOCCHEGGIANO;BASAMENTO METAMORFICO S.L.;1775;2041;FILLADI CLORITICHE E QUARZITI;AUTOCTONO;FORMAZIONE;PALEOZOICO;;3507
9,270801155;45,42344772;6822003;METANOPOLI 2DIR.;ARGILLE DEL SANTERNO;;1776;2248;;;FORMAZIONE;PLIOCENE INFERIORE/MEDIO;;11864
9,448863602;45,43594893;6823003;MARZANO 1;MARNE DI GALLARE;;1776,15;1872,15;ARGILLE E MARNE;;GRUPPO;LANGHIANO;;5895
10,2494505;45,47012058;6829001;BORGOSATOLLO 1;;;1776,4;1816,4;CALCARI;;;PALEOCENE;;6182
11,71396253;44,48150385;6241001;BUDRIO 6;PORTO GARIBALDI;;1779;2290;;;FORMAZIONE;PLEOCENE MEDIO/SUPERIORE;;11636
17,18810413;39,07176304;3085007;LUNA 4;;;1779;2006;SABBIE, ARGILLE E CONGLOMERATI;;;MIOCENE;;1042
14,34077464;37,0508847;1862014;PONTEDIRILLO 6;;;1780;2350;CALCARI SELCIFERI E MARNE;;;CRETACEO;;332
11,04727882;43,21662915;5536007;RADICONDOLI 15;BRECCIA ANIDRITI E DOLOMIE;SCAGLIE TETTONICHE;1780;2094;DOLOMIE ED ANIDRITI;PARAUTOCTO;Indefinita;TRIAS SUP.;;3545
9,86305852;44,367604;6226001;PONTREMOLI 1;;;1780,75;2560,75;ARENARIE E MARNE;;;OLIGOCENE;;3925
12,83349246;44,10128608;787015;REGINA 1 DIR;;;1781;2500;SABBIE, ARGILLE E ARENARIE;;;;;8086
16,46111077;40,46453039;3879001;TREDICICCHIO 1;;;1782;1842;MARNA GRIGIO CHIARA CON LIVELLETTI DI CALCARE MARNOSO;;;PLIOCENE INF.;;1203
11,95202705;44,51761653;6343003;VOLTANA 1;FORMAZIONE PORTO CORSINI;;1782;1850;;;;PLIOCENE INFERIORE;;11604
9,083292952;45,48928082;6820001;TRENNO 1;SERGNANO;;1783;1826;;;;MESSINIANO;;11843
9,852490689;45,43595125;6826004;GALLIGNANO 1;;;1784,35;1827,85;MARNE;;;MIOCENE;;6084
12,06675165;44,75317567;6444006;GALLARE 3;;;1784,45;2406,45;SABBIE E ARGILLE;;;PLIOCENE;;4837
9,055515636;45,36066782;6820002;GAGGIANO 1;FORMAZIONE SABBIE DI DESANA;;1785;2438;;;;PLIOCENE MEDIO-INFERIORE;;11813
9,087006399;38,92852749;1007968;MARCELLA 1;COMPLESSO TRACHI-ANDESITICO;;1785;2456;ANDESITE COSTITUITA DA PLAGIOCLASI CON PLAGHE IRREGOLARI DI VETRO, FENOCRISTALLI DI PLAGIOCLASI (ANDESINA, LABRADORITE) E DI PIROSSENI (AUGITE). QUALCHE LIVELLETTO TUFACEO MOLTO VETROSO;;;OLIGOCENE?;;17536
11,07209587;43,21219337;5536008;RADICONDOLI 14;BRECCIA ANIDRITI E DOLOMIE;SCAGLIE TETTONICHE;1785;2030;ANIDRITI E CALCARI DOLOMITICI;PARAUTOCTO;Indefinita;TRIAS SUP.;;3551
11,55673044;44,87900827;6540001;CASAGLIA 2;;;1786;1806;BRECCE CALCAREE;;;;;5239
9,892745574;45,14372534;6189818;CHIOSONE 1;FUSIGNANO?;;1787,7;1848,7;SABBIA CON INTERCALAZIONI DI ARGILLA E MARNA GRIGIO-SCURA;;FORMAZIONE;MESSINIANO?;;9013
13,31709047;43,18010575;5554002;PATERNO 1;;;1787,9;2377,9;MARNE,CALCARIARGILLOSI,CALCARENITI;;;MESSINIANO;EOCENE SUP.;3607
9,490532209;45,41094884;6823004;SPINO D'ADDA 1;ARGILLE DEL SANTERNO;;1788,12;2056,12;ARGILLE CON LIVELLI DI SABBIE;;FORMAZIONE;PLIOCENE INF.;;5901
14,06546699;40,82813826;4060002;MOFETE 2;VULCANITI ALCALINO POTASSICHE;;1790;1989;TRACHITE-ARENARIA-SILTITI;;Indefinita;PLEISTOCENE-S;;11301
10,75824999;43,21829718;779653;MONTEVERDI 1;MICASCISTI GRANATIFERI;;1790;2289,3;MICASCISTI;;Formazione;PALEOZOICO;;6941
14,26872635;37,0308579;621466;GELA 90 DIR A;;;1795;2058;CALCARI E MARNE;;;;;8245
9,929272152;45,37900647;7897163;OVANENGO 1;SERGNANO;;1795,3;2120,3;CONGLOMERATI DA M 1803 E ARENARIE DA M 1998;;FORMAZIONE;MESSINIANO;;9033
13,28206514;46,25014585;7354001;BERNADIA 1;;;1796,8;2096,8;CALCARI DOLOMITICI E DOLOMIE;;;EOCENE;PALEOCENE;6614
9,65748225;45,49789542;6825010;S.BARTOLOMEO 4;GONFOLITE;;1797;2071;ARENARIE E CONGLOMERATI;;FORMAZIONE;LANGHIANO;;6057
9,411084461;45,42483745;6823014;MERLINO 2D;ARGILLE DEL SANTERNO;;1797,1;2002,1;ARGILLE;;FORMAZIONE;PLIOCENE MED.;PLIOCENE INF.;5941
12,32428378;42,07397795;4846022;CESANO 18;FORMAZIONE DELLA SCAGLIA S.L.;;1800;2040;CALCARI MARNOSI E MARNE;;FORMAZIONE;CRETACEO SUP.;;2312
12,36622934;42,13036763;4846013;CESANO 6;MARNE A FUCOIDI;SERIE UMBRO MARCHIGIANA;1800;1825;CALCARI, CALCARI MARNOSI E MARNE;;FORMAZIONE;BARREMIANO;APTIANO;2255
10,84800519;43,23002423;800606;MINIERA 4;;;1800;3801,8;FILLADI,MICASCISTI,GNEISS;;;PALEOZOICO;;8740
10,73609885;43,21067231;5533001;MONTEVERDI 7;MICASCISTI GRANATIFERI;BASAMENTO METAMORFICO S.L.;1800;3150;SCISTI;AUTOCTONO;FORMAZIONE;PRECAMBRIANO;;3239
14,35716404;37,05866258;1862013;PONTEDIRILLO 1;;;1800;1834;CALCARI MARNOSI E CALCARI SELCIFERI;;;EOCENE;;325
10,81598421;43,19873568;662863;SERRAZZANO 16;GRUPPO FORM. DEL VERRUCANO SCT;;1800;1870;ANAGENITI-SCISTO;;Gruppo;TRIASSICO;;6885
7,784639914;44,78454115;6410001;SOMMARIVA DEL BOSCO 1;;;1800;3809;SERRAVALLE;;;TORTONIANO;;11376
8,773003269;45,46066744;6818004;TRECATE 10;;;1800;1985;CALCARI MARNOSI,ANIDRITI;;;MESSINIANO;;5737
12,60180168;45,2285345;201515;CRISELLA 1;;;1803;1909;SABBIE;;;;;8047
10,91976292;44,6851137;6435002;ALBARETO 2;;;1804,7;2484,7;SABBIE E ARGILLE CON CIOTTOLI;;;PLIOCENE;;4587
9,978886123;45,29900567;6727009;BORDOLANO 14;;;1804,7;2000,7;MARNE E GHIAIE;;;MIOCENE;;5607
9,875271179;45,27594922;6727011;PESSA 3D;SABBIE DI CAVIAGA;;1805,35;1947,35;SABBIE;;FORMAZIONE;MESSINIANO;;5614
11,55673044;44,87900827;6540001;CASAGLIA 2;CALCARI GRIGI DI NORIGLIO;;1806;1956;DOLOMIE GRIGIO NOCCIOLA;;FORMAZIONE;;;5240
9,789433106;45,39483923;6826009;ROMANENGO 9;;;1806,5;1825,5;MARNE;;;MIOCENE;;6099
9,047569477;45,47622488;9534502;SETTIMO MILANESE 1;SARTIRANA;;1806,5;1934,5;ARENARIE QUARZOSE A GRANA MEDIO-FINE DEBOLMENTE CEMENTATE, SABBIE QUARZOSE FINI E GHIAIE POLIGENICHE CON SOTTILI INTERCALAZIONI DI ARGILLA E GESSO;;FORMAZIONE;MESSINIANO;;9058
13,38127911;44,34574108;349968;ANNAMARIA 1;;;1807;1924;CALCARI E CALCARI MARNOSI;;;;;8471
9,992497793;45,29706127;6727008;BORDOLANO 9;;;1807,3;2101,3;SABBIE,GHIAIE E ARGILLE;;;MIOCENE;;5604
11,10337946;44,86233916;6536005;BIGNARDI 1D;FUSIGNANO;;1807,4;1997,4;ARGILLE;;FORMAZIONE;MESSINIANO;;5163
11,83731666;42,64398216;5142010;GRADOLI 2;CALCARE MASSICCIO;FALDA TOSCANA;1810;1860;CALCARI;ALLOCTONO;FORMAZIONE;LIAS;;2769
12,28428207;42,10370032;4846017;SABATINI 5;MARNE A FUCOIDI;;1810;1835;MARNA E CALCARE MARNOSO;;FORMAZIONE;CRETACEO SUP;;11337
9,823047364;45,23455949;6726008;OLTOLINA 2;PORTO GARIBALDI;;1813,35;1884,35;SABBIE ARGILLOSE;;FORMAZIONE;PLIOCENE MED.;;5591
12,59235783;45,18086654;8877251;ADA 1;;;1814,7;2576,7;ARGILLE;;;OLIGOCENE;;9234
11,10337946;44,86233916;6536005;BIGNARDI 1D;FUSIGNANO;;1815;2005;;;;MESSINIANO;;11493
12,28481874;44,41261668;6248001;"BALDINA 1D""A""";PORTO GARIBALDI;;1815,1;2228,1;SABBIE ARGILLOSE;;Formazione;PLEISTOCENE;PLIOCENE SUP.;4084
9,98055311;45,2762276;6727013;CIGNONE 5D;;;1816;2083;MARNE,SABBIE E ARGILLE;;;PLIOCENE;;5621
10,2494505;45,47012058;6829001;BORGOSATOLLO 1;;;1816,4;2561,4;CALCARI;;;CRETACEO;;6183
12,26648393;44,50039551;6246004;PORTO CORSINI 8DIR.;PORTO CORSINI;;1817;2756;;;;PLIOCENE INFERIORE/MEDIO;;11690
11,95174926;44,51761653;6343007;"VOLTANA 1D""A""";PORTO CORSINI;;1818;1874;SABBIE;;FORMAZIONE;PLIOCENE INF.;;4401
13,77821882;43,22427468;5558014;S.TOMMASO 1;;;1819,76;1981,76;CALCARIMARNOSI,ARGILLEMARNOSE,ANI;;;MIOCENE SUP.;;3692
13,31542202;43,41649746;5654001;CORNACCHIA 1;GESSOSO-SOLFIFERA;;1821,35;1855,35;ARGILLE,ARENARIE;;FORMAZIONE;MESSINIANO;;3712
13,56602472;37,40060687;2056001;ARAGONA 1;;;1821,54;3073,82;SABBIE;;;;;572
11,95174926;44,51761653;6343007;"VOLTANA 1D""A""";FORMAZIONE PORTO CORSINI;;1822;1878;;;;PLIOCENE INFERIORE;;11607
12,34984;42,109534;4846015;CESANO 2;MAIOLICA;SERIE UMBRO MARCHIGIANA;1823;1870;CALCARI;;FORMAZIONE;CRETACEO INF;;2270
11,89118622;45,07762359;6643001;VILLADOSE 1;;;1823,5;1830,5;CALCARI CON MARNE;;;GIURASSICO;;5391
9,069961648;45,27788902;6720001;CERRO 1;SABBIE DI DESANA;;1824;2949;;;FORMAZIONE;PLIOCENE MEDIO-INFERIORE;;11727
9,130797065;45,30372306;6721001;LACCHIARELLA 2;SABBIE DI DESANA;;1824,1;2040,1;SABBIE E GHIAIE CON SETTI DI ARGILLA;;FORMAZIONE;PLIOCENE MED.;;5461
13,65630431;37,6247755;2157002;PLATANI 2;;;1824,7;2481;CALCARI DOLOMITICI CON DOLOMIE E LI;;;;;684
12,36622934;42,13036763;4846013;CESANO 6;MAIOLICA;SERIE UMBRO MARCHIGIANA;1825;1870;CALCARI E SELCE;;FORMAZIONE;CRETACEO INF.;;2256
12,84681461;44,80463695;438164;RAFFAELLA 2;;;1825;1923;ARGILLE;;;;;8302
9,913606225;45,25817142;6727002;CIGNONE 3;PORTO GARIBALDI;;1826;1841;;;;PLIOCENE MEDIO;;11828
9,083292952;45,48928082;6820001;TRENNO 1;GALLARE;;1826;3565;;;;MIOCENE;;11844
10,14805963;45,28511753;6729001;ALFIANELLO 2;PORTO GARIBALDI;;1826,2;2170,2;GHIAIE E SABBIE CON INTERCALAZIONI E SETTI DI ARGILLE;;FORMAZIONE;PLIOCENE SUP.;PLIOCENE MED.;5635
11,94619436;44,42039303;6243001;S.POTITO 1;PORTO GARIBALDI;;1827;1965;;;;PLIOCENE MEDIO;;11653
13,78266348;43,21760795;5558010;S.MARIA A MARE 8D;;;1828,2;2311,2;CALCARI ARGILLOSI,MARNE;;;MIOCENE SUP.;OLIGOCENE;3678
12,46013296;45,1532536;90660;DONATELLA W1;;;1829;1930;MARNE;;;;;8155
14,20937405;43,03904955;346226;ELENA 1;;;1831;2350;ARGILLE;;;;;8499
12,42343719;44,18344771;6147001;GATTEO MARE 1D;;;1831,6;2016,6;ARGILLE CON SABBIE E CIOTTOLI;;;PLIOCENE;;3918
11,00143084;44,87900553;6536006;CAVONE 12;GALLARE;;1833,6;2573,6;MARNE;;FORMAZIONE;MESSINIANO;EOCENE SUP.;5184
14,35716404;37,05866258;1862013;PONTEDIRILLO 1;;;1834;2416;CALCARI SELCIFERI, CALCARI MARNOSI;;;CRETACEO;;326
10,78115078;44,2476074;6134001;SESTOLA 1;;;1834,4;2209,4;ARGILLE CON ARGILLITI,CALCARENITI;;;;;3869
12,05647347;44,75317562;6444001;GALLARE 5DIR.;ARGILLE DEL SANTERNO;;1835;1907;;;FORMAZIONE;PLIOCENE SUPERIORE;;11697
9,218022156;45,35122422;6821001;LOCATE TRIULZI 1;SABBIE DI DESANA;;1835;;;;;PLIOCENE INFERIORE;;11763
12,28428207;42,10370032;4846017;SABATINI 5;CALCARI DIASPRIGNI;SERIE UMBRO MARCHIGIANA;1835;1860;CALCARE-CALCARE DIASPRIGNO E DIASPRI;;FORMAZIONE;MALM;LIAS;11338
12,10376564;45,81235681;1000873;VOLPAGO 1;;;1835;2240;MARNE ARGILLOSE E SILTOSE CON  INTERCALAZIONI DI ARENARIE MARNOSE;;;;;
13,78321905;43,21816351;5558013;S.MARIA A TERRA 3;GESSOSO-SOLFIFERA;;1835,2;1947,2;ARENARIE,MARNE,ANIDRITE E GESSO;;FORMAZIONE;MIOCENE SUP.;;3689
9,865547081;45,40789539;6826014;SONCINO 3;;;1836,3;1904,8;MARNE;;;MIOCENE;;6114
13,47739414;44,24143374;1009734;ANNA 1;;;1840;1905;ARGILLE E SABBIE;;;PLIOCENE;;11430
12,02176869;42,55898202;5144003;MONTEFIASCONE 1;ARGILLOSO-CALCAREA F.L.;LIGURIDI S.L.;1840;2670;ARGILLITI E CALCARI;ALLOCTONO;FORMAZIONE;CRETACEO SUP.;;2900
10,98893035;44,87928325;6535007;CAVONE 4;GALLARE;;1840,1;2483,1;MARNE CON INTERCALAZIONI ARENACEE;;FORMAZIONE;MESSINIANO;;5048
9,911104487;45,40372892;6827007;ORZINUOVI 2;;;1840,6;1931,6;MARNE,SABBIE E GHIAIE;;;MIOCENE;;6126
9,913606225;45,25817142;6727002;CIGNONE 3;ARGILLE DEL SANTERNO;;1841;2292;;;;PLIOCENE MEDIO/INFERIORE;;11829
14,21639554;36,95225896;1761001;PERLA 1;;;1841;2030;CALCARI;;;EOCENE;;118
9,686652175;45,31539313;6725003;RIPALTA 42 PROFONDO;MARNOSO ARENACEA;;1842;1957;;;;LANGHIANO;;11805
16,46111077;40,46453039;3879001;TREDICICCHIO 1;;;1842;1880;MUDSTONE - WACKESTONE TALORA ARGILLOSO;;;SENONIANO;;1204
9,963606616;45,39928471;6827008;ORZINUOVI 3;;;1842,6;1957,6;MARNE,SABBIE E GHIAIE;;;MIOCENE;;6129
14,48744597;37,09866327;1863002;PIANO LUPO 1;STREPPENOSA;;1843,2;2066,2;ARGILLA CON ALTERNANZE DI MDST LOC.;;FORMAZIONE;;;403
12,0153666;43,65533816;5744001;PIEVE S.STEFANO 1;SCAGLIA;;1843,5;2020,5;MUDSTONE-WACKESTONE LEGGERMENTE ARGILLOSO, FOSSILIFERO. PRESENZA DI MARNA AL TOP. TRACCE DI SELCE NEI LIVELLI PIU' BASSI;;FORMAZIONE;EOCENE MEDIO-SUP.;PALEOCENE INF.-MEDIO;9305
10,41196597;44,62288803;6331001;S.POLO D'ENZA 1;;;1845,55;2280,55;SABBIE ARENACEE E MARNE;;;MIOCENE;;4115
9,896105319;45,27733825;6727004;PESSA 2;GALLARE;;1846;2101;;;;SERRAVALLIANO probabile;;11810
10,03805798;45,04066923;6628001;SOARZA 1;;;1846,65;2346,65;SABBIE E ARGILLE;;;PLIOCENE;;5345
10,93615313;44,61650178;6335010;MODENA 3;;;1847,6;3959,6;SABBIE E MARNE;;;MIOCENE;;4175
9,361915683;45,43900402;6822017;CALEPPIO 4D;ARGILLE DEL SANTERNO;;1849,2;2053,2;ARGILLE;;FORMAZIONE;PLIOCENE MED.;PLIOCENE INF.;5875
12,34483964;42,13314535;4846011;CESANO 13;FORMAZIONI CONSENSATE DI S.U.;SERIE UMBRO MARCHIGIANA;1850;2012;CALCARI;;Formazione;DOGGER;LIAS MED.SUP.SL;2247
12,35900701;42,10953404;4846016;CESANO 4;ROSSO AMMONITICO;SERIE UMBRO MARCHIGIANA;1850;1920;CALCARI SELCIFERI;;FORMAZIONE;LIAS MED.SUP.SL;;2281
10,74651619;43,19648589;484128;MONTEVERDI 5;MICASCISTI GRANATIFERI;;1850;2460;FILLADI-MICASCISTI;;Formazione;PALEOZOICO;;6958
11,04457711;43,21314783;327736;RADICONDOLI 22;BRECCIA ANIDRITI E DOLOMIE SCT;;1850;2080;ANIDRITE-CALCARE DOLOMITICO;;Indefinita;RETICO;;7422
12,31761604;42,18092354;4946004;SABATINI 2;FORMAZIONE DELLA SCAGLIA S.L.;;1850;2045;MARNE E CALCARI MARNOSI;;FORMAZIONE;OLIGOCENE;CRETACEO SUP.;2534
9,939439096;45,39011778;6827006;ORZINUOVI 1;;;1850,15;2065,15;MARNE,GHIAIE E SABBIE;;;MIOCENE;;6123
9,956778563;43,67253443;4205106;MARIA 1;MARNOSCISTI VARIEGATI DI GIARIETTE;;1853;2001;SILTITI GRIGIE E GRIGIO-SCURE, QUARZOSO-MICACEE, A MATRICE ARGILLOSA E CEMENTO CARBONATICO, PASSANTI AD ARENARIE FINI A CEMENTO CARBONATICO-SILICEO, ED ARGILLE GRIGIO-SCURE-NERASTRE, DURE E COMPATTE. QUALCHE LIVELLETTI DI MUDSTONE MARRONI, PARZIALMENTE SILICIZZATI;;FORMAZIONE;PALEOCENE;;9245
11,06208497;43,19092623;5536013;CHIUSDINO 2D;FILLADI DI BOCCHEGGIANO;BASAMENTO METAMORFICO S.L.;1854;1911;FILLADI CLORITICHE;AUTOCTONO;FORMAZIONE;PALEOZOICO;;3568
13,31542202;43,41649746;5654001;CORNACCHIA 1;SCHLIER;;1855,35;1995,35;MARNE E CALCARI ARGILLOSI;;FORMAZIONE;TORTONIANO;LANGHIANO;3713
9,818045425;45,38817263;6826010;ROMANENGO 10;;;1856,3;1922,3;MARNE ARENACEE;;;MIOCENE;;6102
12,06675165;44,75317567;6444007;GALLARE 4D;;;1857,4;2061,4;SABBIE E ARGILLE;;;PLIOCENE;;4840
11,55645233;44,9128976;6540003;CASCINA NUOVA 1D;;;1858;3411;CALCARI E DOLOMIE;;;EOCENE;SINEMURIANO;5250
9,083292949;45,48955861;6820006;TRENNO 2D;GHIAIE DI SERGNANO;;1858,6;1879,6;GHIAIE;;FORMAZIONE;MESSINIANO;;5786
14,37604796;42,80737877;788859;EMMA W11 X;;;1859;2189;ARGILLE, SABBIE E ARENARIE;;;;;8134
9,936662214;45,30067212;6727006;BORDOLANO 7;;;1859,5;1998,5;MARNE CON CIOTTOLI;;;MIOCENE;;5598
10,99337499;44,87706102;6535014;CAVONE 13;;;1860;1970;;;;MESSINIANO;;5109
11,83731666;42,64398216;5142010;GRADOLI 2;PERDITA TOTALE DI CIRCOLAZIONE;;1860;1900,5;ROCCE MOLTO FRATTURATE;;INDEFINITA;;;2770
11,78398179;42,58953685;5142021;LATERA 5;CORPO INTRUSIVO: LACCOLITE;;1860;1900;SIENITI;;INDEFINITA;QUATERNARIO;;2832
12,28428207;42,10370032;4846017;SABATINI 5;ROCCE TERMOMETAMORFICHE S.L.;;1860;2347,8;CALCARE RICRISTALLIZZATO;;INDEFINITA;LIAS;;11339
10,16808849;45,25883951;5324540;SENIGA 1;PORTO GARIBALDI;;1860;2465;SABBIA DA FINE A GROSSOLANA, LOCALMENTE PASSANTE AD ARENARIA E CONGLOMERATO POLIGENICO IN BANCATE INTERCALATE A LIVELLI DI ARGILLA GRIGIA, SILTOSA PIU FREQUENTE VERSO IL BASSO;;FORMAZIONE;PLIOCENE SUP.;PLIOCENE MEDIO;9038
12,75069957;44,90463866;799522;GAIA 1;;;1862;1950;ARGILLE;;;;;8382
14,01547985;43,0943271;931084;DAVID 6 DIR;;;1863;2370;CALCARI E CALCARI MARNOSI;;;;;8371
12,42109166;44,24603616;1006464;ASPASIA 1;;;1865;3520;SABBIE E ARGILLE;;;PLIOCENE;;11461
9,831378947;45,41789533;6826012;SONCINO 1;;;1865,3;1893;MARNE;;;MIOCENE;;6108
17,81372662;41,70357328;1006473;SPARVIERO 1 BIS;SCHLIER;;1867;2065;ARGILLA GRIGIA, GRIGIO-VERDE, DA TENERA A MEDIAMENTE INDURITA, CALCAREA, SILTOSA CON INTERCALAZIONI DI MARNA GRIGIO CHIARA, GRIGIO-MARRONE, DA TENERA A MEDIAMENTE INDURITA, DEBOLMENTE SILTOSA CON QUALCHE SOTTILE LIVELLO DI ARENARIA QUARZOSA FINE, FRIABILE;;FORMAZIONE;TORTONIANO;;16814
12,77598932;44,212955;834408;ANTONELLA 9 DIR;;;1868;4928;SABBIE E ARGILLE;;;;;8467
12,34984;42,109534;4846015;CESANO 2;ROSSO AMMONITICO;SERIE UMBRO MARCHIGIANA;1870;1960;CALCARI;;FORMAZIONE;LIAS MED.SUP. SL;;2271
12,36622934;42,13036763;4846013;CESANO 6;CALCARI DIASPRIGNI;SERIE UMBRO MARCHIGIANA;1870;1900;CALCARI SELCIFERI;;FORMAZIONE;MALM;;2257
10,81598421;43,19873568;662863;SERRAZZANO 16;QUARZITI E FILLADI INFERIORI;SCAGLIE TETTONICHE;1870;1955,2;FILLADI;;Formazione;PALEOZOICO;;6886
10,77465486;43,21645623;305716;SUGHERE 1;QUARZITI E FILLADI INFERIORI;SCAGLIE TETTONICHE;1870;1965;FILLADI;;Formazione;PALEOZOICO;;6898
16,50694581;40,45230815;3880005;CASTELLUCCIO FERRANDINA 1;;;1872;1917;CALCARI;;;CRETACEO;;1255
12,1798142;44,4634502;6245011;RAVENNA 44 (II FORO);ARGILLE DEL SANTERNO;;1872;1905,5;ARGILLE;;FORMAZIONE;PLIOCENE MED.;;4074
13,00961099;45,4121713;1004668;AMANDA 1 BIS;CALCARE DI SOCCHER;;1872,37;2615,37;SOTTILI ALTERNANZE DI PACKSTONE FOSSILIFERI PASSANTI LOCALMENTE A GRANSTONE, MUDSTONE FOSSILIFERI E WACKESTONE FOSSILIFERI. DA M 2400.37 SOTTILI INTERCALAZIONI DI ARGILLE E MARNE NERE BITUMINOSE E DI MUDSTONE FOSSILIFERI A RADIOLARI. PRESENZA DI SELCE;;;BARREMIANO;MAASTRICHTIANO;11906
11,03704485;43,22128756;5536005;RADICONDOLI 19D;BRECCIA ANIDRITI E DOLOMIE;SCAGLIE TETTONICHE;1875;2144;DOLOMIE ED ANIDIRTI;PARAUTOCTO;Indefinita;TRIAS SUP.;;3535
13,23041747;43,59149925;5753003;JESI 7;;;1876;2033,5;ARGILLE,MARNE E SABBIE;;;MIOCENE;;3775
10,96559611;44,87817201;6535010;CAVONE 8D;GALLARE;;1878,8;2453,8;MARNE;;FORMAZIONE;MESSINIANO;OLIGOCENE;5068
9,083292949;45,48955861;6820006;TRENNO 2D;GALLARE;;1879,6;2360,6;MARNE;;FORMAZIONE;TORTONIANO;;5787
9,69720721;45,39706095;6825004;PIANENGO 1D;;;1879,7;2299,9;MARNE E ARENARIE;;;MIOCENE;;6037
